1.81797 1.808 1.79348 1.77429 1.75059 1.72256 1.69042 1.65441 1.61482 1.57194 1.52608 1.47758 1.42677 1.37402 1.31966 1.26405 1.20754 1.15047 1.09316 1.03594 0.979099 0.922922 0.867669 0.813579 0.760869 0.709733 0.660342 0.612843 0.567359 0.523993 0.482825 0.443917 0.407312 0.373035 0.341098 0.311498 0.284221 0.259247 0.236544 0.216078 0.197811 0.181702 0.167711 0.1558 0.145934 0.13808 0.132212 0.128212
1.66068 1.65157 1.63831 1.62078 1.59913 1.57352 1.54416 1.51127 1.4751 1.43593 1.39404 1.34974 1.30333 1.25514 1.20548 1.15468 1.10306 1.05093 0.998581 0.94631 0.894387 0.84307 0.792597 0.743187 0.695038 0.648327 0.603209 0.559819 0.518271 0.478657 0.441051 0.40551 0.372071 0.34076 0.311586 0.284547 0.25963 0.236816 0.216078 0.197383 0.180696 0.165981 0.153201 0.14232 0.133308 0.126133 0.120773 0.117119
1.52028 1.51194 1.4998 1.48376 1.46394 1.4405 1.41362 1.38351 1.3504 1.31454 1.27619 1.23563 1.19314 1.14903 1.10357 1.05707 1.00981 0.962082 0.914161 0.866308 0.818775 0.771797 0.725591 0.680358 0.636279 0.593517 0.552213 0.512492 0.474456 0.438191 0.403764 0.371227 0.340616 0.311952 0.285244 0.260491 0.237681 0.216796 0.197811 0.180696 0.16542 0.151949 0.140249 0.130289 0.122038 0.11547 0.110563 0.107218
1.39648 1.38882 1.37767 1.36293 1.34472 1.32319 1.2985 1.27084 1.24043 1.20749 1.17226 1.135 1.09598 1.05545 1.0137 0.970982 0.927574 0.883734 0.839715 0.795759 0.752097 0.708945 0.666502 0.624952 0.584463 0.545183 0.507243 0.470756 0.435818 0.402506 0.370883 0.340996 0.312878 0.286548 0.262015 0.239278 0.218325 0.199141 0.181702 0.165981 0.151949 0.139575 0.128828 0.119678 0.112099 0.106066 0.101559 0.0984864
1.28895 1.28188 1.27159 1.25799 1.24118 1.22131 1.19852 1.17299 1.14492 1.11451 1.082 1.04761 1.01159 0.974186 0.935646 0.896219 0.856153 0.815689 0.775059 0.734488 0.694188 0.654358 0.615183 0.576833 0.539461 0.503206 0.468187 0.434509 0.402261 0.371514 0.342326 0.31474 0.288787 0.264485 0.241841 0.220854 0.201515 0.183808 0.167711 0.153201 0.140249 0.128828 0.118908 0.110464 0.103468 0.0978996 0.0937392 0.0909032
1.19741 1.19084 1.18128 1.16864 1.15303 1.13457 1.1134 1.08968 1.06361 1.03536 1.00516 0.973212 0.939749 0.905 0.869197 0.832571 0.79535 0.757759 0.720015 0.682325 0.644887 0.607886 0.571493 0.535866 0.501149 0.467468 0.434937 0.403651 0.373693 0.34513 0.318015 0.292388 0.268278 0.245701 0.224665 0.205169 0.187203 0.170754 0.1558 0.14232 0.130289 0.119678 0.110464 0.102618 0.0961199 0.0909468 0.0870819 0.0844473
1.12158 1.11543 1.10647 1.09464 1.08001 1.06272 1.04289 1.02068 0.99625 0.969794 0.941503 0.91158 0.880237 0.847688 0.814152 0.779845 0.744982 0.709772 0.674418 0.639115 0.604048 0.56939 0.535301 0.501931 0.469412 0.437864 0.407393 0.378089 0.350028 0.323273 0.297875 0.273871 0.251288 0.230141 0.210438 0.192176 0.175348 0.15994 0.145934 0.133308 0.122038 0.112099 0.103468 0.0961199 0.0900328 0.0851873 0.0815672 0.0790994
1.06122 1.0554 1.04692 1.03572 1.02189 1.00552 0.986762 0.965745 0.942633 0.917601 0.890832 0.86252 0.832864 0.802067 0.770336 0.737875 0.704888 0.671573 0.638122 0.604719 0.571539 0.538746 0.506492 0.474918 0.444149 0.414299 0.385468 0.35774 0.33119 0.305875 0.281844 0.259132 0.237764 0.217755 0.199112 0.181833 0.165911 0.151332 0.13808 0.126133 0.11547 0.106066 0.0978996 0.0909468 0.0851873 0.0806026 0.0771773 0.0748424
1.01612 1.01055 1.00243 0.99171 0.978462 0.962794 0.944828 0.924704 0.902575 0.878606 0.852975 0.825866 0.79747 0.767982 0.737599 0.706518 0.674933 0.643033 0.611004 0.57902 0.54725 0.515851 0.484968 0.454735 0.425274 0.396693 0.369087 0.342538 0.317115 0.292876 0.269867 0.24812 0.22766 0.208502 0.190651 0.174106 0.158861 0.144901 0.132212 0.120773 0.110563 0.101559 0.0937392 0.0870819 0.0815672 0.0771773 0.0738976 0.0716619
0.986131 0.980721 0.972846 0.962439 0.949581 0.934376 0.91694 0.89741 0.875934 0.852673 0.827799 0.801489 0.773932 0.745314 0.715828 0.685664 0.655011 0.624054 0.592969 0.56193 0.531098 0.500625 0.470654 0.441313 0.412722 0.384984 0.358193 0.332427 0.307755 0.284232 0.261901 0.240796 0.22094 0.202347 0.185023 0.168967 0.154172 0.140624 0.12831 0.117208 0.107299 0.0985613 0.0909724 0.0845116 0.0791596 0.0748994 0.0717164 0.0695467


13.9703 13.8936 13.7821 13.6346 13.4525 13.2371 12.9901 12.7134 12.4091 12.0796 11.7272 11.3545 10.9641 10.5587 10.1409 9.71363 9.27937 8.8408 8.40044 7.96071 7.52392 7.09222 6.66763 6.25197 5.84692 5.45397 5.07442 4.70941 4.35989 4.02664 3.71029 3.4113 3.13 2.8666 2.62118 2.39371 2.18411 1.99219 1.81773 1.66046 1.52008 1.39629 1.28878 1.19725 1.12143 1.06108 1.01599 0.98525
13.8955 13.8192 13.7083 13.5616 13.3804 13.1662 12.9205 12.6453 12.3427 12.0149 11.6644 11.2937 10.9054 10.5021 10.0867 9.66162 9.2297 8.79347 8.35547 7.91809 7.48364 7.05425 6.63193 6.2185 5.81562 5.42477 5.04725 4.6842 4.33655 4.00508 3.69042 3.39304 3.11325 2.85126 2.60714 2.3809 2.17241 1.98152 1.808 1.65157 1.51194 1.38882 1.28188 1.19084 1.11543 1.0554 1.01055 0.979975
13.7839 13.7083 13.5982 13.4527 13.273 13.0605 12.8168 12.5438 12.2436 11.9185 11.5708 11.203 10.8178 10.4178 10.0057 9.58405 9.15559 8.72287 8.28838 7.85452 7.42355 6.99761 6.57868 6.16857 5.76892 5.38121 5.00673 4.64659 4.30173 3.97292 3.66079 3.36579 3.08825 2.82836 2.58621 2.36178 2.15497 1.96561 1.79348 1.63831 1.4998 1.37767 1.27159 1.18128 1.10647 1.04692 1.00243 0.972106
13.6364 13.5616 13.4527 13.3088 13.131 12.9208 12.6797 12.4096 12.1126 11.791 11.447 11.0832 10.7021 10.3064 9.89863 9.48152 9.05764 8.62955 8.19971 7.77049 7.34414 6.92275 6.5083 6.10258 5.70721 5.32365 4.95317 4.59688 4.25571 3.93042 3.62163 3.32978 3.05521 2.7981 2.55854 2.33652 2.13192 1.94459 1.77429 1.62078 1.48376 1.36293 1.25799 1.16864 1.09464 1.03572 0.99171 0.961707
13.4543 13.3804 13.273 13.131 12.9556 12.7481 12.5103 12.2438 11.9508 11.6334 11.2941 10.9351 10.5591 10.1687 9.76639 9.35485 8.93664 8.51427 8.09017 7.66668 7.24603 6.83027 6.42136 6.02105 5.63097 5.25253 4.887 4.53547 4.19885 3.87791 3.57325 3.2853 3.0144 2.76072 2.52436 2.3053 2.10344 1.91861 1.75059 1.59913 1.46394 1.34472 1.24118 1.15303 1.08001 1.02189 0.978462 0.948859
13.2388 13.1662 13.0605 12.9208 12.7481 12.544 12.3099 12.0477 11.7594 11.4471 11.1132 10.76 10.39 10.0059 9.61 9.20505 8.79354 8.37793 7.96062 7.54392 7.12999 6.7209 6.31853 5.92464 5.5408 5.16842 4.80874 4.46284 4.13162 3.81582 3.51603 3.23269 2.96613 2.71652 2.48394 2.26839 2.06976 1.88788 1.72256 1.57352 1.4405 1.32319 1.22131 1.13457 1.06272 1.00552 0.962794 0.933665
12.9918 12.9205 12.8168 12.6797 12.5103 12.3099 12.0802 11.8229 11.54 11.2335 10.9058 10.5592 10.1962 9.81915 9.43068 9.03329 8.62945 8.2216 7.81208 7.40315 6.99695 6.59549 6.20063 5.81409 5.43741 5.07198 4.71901 4.37956 4.05452 3.74461 3.45042 3.17237 2.91078 2.66583 2.43759 2.22606 2.03113 1.85266 1.69042 1.54416 1.41362 1.2985 1.19852 1.1134 1.04289 0.986762 0.944828 0.916243
12.7151 12.6453 12.5438 12.4096 12.2438 12.0477 11.8229 11.5711 11.2942 10.9943 10.6736 10.3343 9.979 9.61001 9.22982 8.84089 8.44565 8.04648 7.64569 7.24547 6.84792 6.45501 6.06856 5.69025 5.32159 4.96395 4.6185 4.28628 3.96816 3.66486 3.37693 3.1048 2.84878 2.60905 2.38567 2.17865 1.98787 1.8132 1.65441 1.51127 1.38351 1.27084 1.17299 1.08968 1.02068 0.965745 0.924704 0.896728
12.4108 12.3427 12.2436 12.1126 11.9508 11.7594 11.54 11.2942 11.0239 10.7312 10.4181 10.087 9.74019 9.38003 9.00894 8.62932 8.24354 7.85392 7.46272 7.07208 6.68404 6.30053 5.92333 5.55408 5.19424 4.84515 4.50797 4.18371 3.8732 3.57715 3.29611 3.0305 2.78061 2.54661 2.32858 2.12651 1.9403 1.76981 1.61482 1.4751 1.3504 1.24043 1.14492 1.06361 0.99625 0.942633 0.902575 0.875268
12.0812 12.0149 11.9185 11.791 11.6334 11.4471 11.2335 10.9943 10.7312 10.4462 10.1415 9.81914 9.48153 9.13093 8.7697 8.40016 8.02462 7.64536 7.26454 6.88427 6.50654 6.13322 5.76604 5.40658 5.05631 4.71649 4.38826 4.07261 3.77035 3.48216 3.20858 2.95002 2.70677 2.47898 2.26674 2.07004 1.88877 1.72281 1.57194 1.43593 1.31454 1.20749 1.11451 1.03536 0.969794 0.917601 0.878606 0.852025
